player_id,player_name,team_id,team_name,age,games_played,runs,doubles,triples,home_runs,strikeouts,walks,hits,batting_average,at_bats,obp,slg,ops,stolen_bases,plate_appearances,total_bases,rbi
543592,Austin Nola,115,Colorado Rockies,35,15,2,1,0,0,5,2,7,0.184,38,0.225,0.211,0.436,0,41,8,1
543760,Marcus Semien,140,Texas Rangers,34,127,62,16,1,15,93,50,108,0.23,470,0.305,0.364,0.669,11,534,171,62
543807,George Springer,141,Toronto Blue Jays,35,140,106,27,1,32,111,69,154,0.309,498,0.399,0.56,0.959,18,586,279,84
543877,Christian Vázquez,142,Minnesota Twins,34,65,14,7,0,3,35,18,36,0.189,190,0.271,0.274,0.545,1,214,52,14
545121,Ildemaro Vargas,109,Arizona Diamondbacks,33,38,12,2,1,3,15,2,31,0.27,115,0.292,0.383,0.675,0,121,44,19
545341,Randal Grichuk,118,Kansas City Royals,33,113,35,18,1,9,61,17,62,0.228,272,0.273,0.401,0.674,0,293,109,27
545361,Mike Trout,108,Los Angeles Angels,33,130,73,14,1,26,178,87,106,0.232,456,0.359,0.439,0.798,2,556,200,64
547180,Bryce Harper,143,Philadelphia Phillies,32,132,72,32,0,27,121,70,131,0.261,501,0.357,0.487,0.844,12,580,244,75
547184,Michael Kelly,133,Athletics,32,42,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
547973,Aroldis Chapman,111,Boston Red Sox,37,67,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
552640,Andrew Kittredge,110,Baltimore Orioles,35,31,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
553869,Elias Díaz,135,San Diego Padres,34,106,34,7,0,9,74,21,52,0.204,255,0.27,0.337,0.607,0,283,86,29
553882,Omar Narváez,145,Chicago White Sox,33,4,1,0,0,0,1,2,2,0.286,7,0.4,0.286,0.686,0,10,2,3
553993,Eugenio Suárez,136,Seattle Mariners,33,159,91,28,0,49,196,46,134,0.228,588,0.298,0.526,0.824,4,657,309,118
554340,Yimi García,141,Toronto Blue Jays,34,22,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
554431,Tyler Matzek,147,New York Yankees,34,7,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
570482,Gio Urshela,133,Athletics,33,59,10,14,1,0,40,13,43,0.238,181,0.287,0.326,0.613,0,197,59,20
571448,Nolan Arenado,138,St. Louis Cardinals,34,107,48,18,1,12,49,28,95,0.237,401,0.289,0.377,0.666,3,436,151,52
571466,Tucker Barnhart,140,Texas Rangers,34,8,0,0,0,0,4,1,3,0.231,13,0.333,0.231,0.564,0,15,3,0
571657,Kyle Farmer,115,Colorado Rockies,34,97,24,14,0,8,66,17,63,0.227,277,0.28,0.365,0.645,0,300,101,31
571771,Enrique Hernández,119,Los Angeles Dodgers,33,93,30,8,0,10,68,18,47,0.203,232,0.255,0.366,0.621,0,256,85,35
571912,Luke Maile,118,Kansas City Royals,34,25,6,2,0,1,16,7,11,0.244,45,0.346,0.356,0.702,1,54,16,6
571946,Shelby Miller,109,Arizona Diamondbacks,34,37,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
571948,Hoby Milner,140,Texas Rangers,34,73,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
571970,Max Muncy,119,Los Angeles Dodgers,34,100,48,10,2,19,83,64,76,0.243,313,0.376,0.47,0.846,4,388,147,67
572138,Jon Singleton,117,Houston Astros,33,3,0,0,0,0,1,0,1,0.111,9,0.111,0.111,0.222,0,9,1,0
572191,Michael A. Taylor,145,Chicago White Sox,34,134,33,20,1,9,110,23,59,0.2,295,0.259,0.366,0.625,8,325,108,35
572233,Christian Walker,117,Houston Astros,34,154,72,24,1,27,177,40,139,0.238,585,0.297,0.421,0.718,2,640,246,88
573009,Joe Mantiply,109,Arizona Diamondbacks,34,10,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
573262,Mike Yastrzemski,118,Kansas City Royals,34,147,68,28,1,17,108,72,111,0.233,477,0.333,0.403,0.736,7,558,192,46
575929,Willson Contreras,138,St. Louis Cardinals,33,135,70,31,1,20,142,44,126,0.257,490,0.344,0.447,0.791,5,563,219,80
578428,Jose Iglesias,135,San Diego Padres,35,112,29,11,0,3,56,24,70,0.229,306,0.298,0.294,0.592,5,343,90,36
592178,Kris Bryant,115,Colorado Rockies,33,11,2,2,0,0,13,2,6,0.154,39,0.195,0.205,0.4,0,41,8,1
592192,Mark Canha,118,Kansas City Royals,36,46,9,3,0,1,24,7,24,0.212,113,0.272,0.265,0.537,0,125,30,6
592206,Nick Castellanos,143,Philadelphia Phillies,33,147,72,27,2,17,133,32,137,0.25,547,0.294,0.4,0.694,4,589,219,72
592450,Aaron Judge,147,New York Yankees,33,152,137,30,2,53,160,124,179,0.331,541,0.457,0.688,1.145,12,679,372,114
592454,Tommy Kahnle,116,Detroit Tigers,35,66,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
592518,Manny Machado,135,San Diego Padres,32,159,91,33,0,27,131,55,169,0.275,615,0.335,0.46,0.795,14,678,283,95
592626,Joc Pederson,140,Texas Rangers,33,96,28,10,1,9,65,34,48,0.181,265,0.285,0.328,0.613,2,306,87,26
592663,J.T. Realmuto,143,Philadelphia Phillies,34,134,57,26,1,12,129,35,129,0.257,502,0.315,0.384,0.699,8,550,193,52
592669,Hunter Renfroe,118,Kansas City Royals,33,35,5,6,0,0,21,8,18,0.182,99,0.241,0.242,0.483,0,108,24,4
592696,Eddie Rosario,144,Atlanta Braves,33,5,1,0,0,0,2,0,1,0.125,8,0.125,0.125,0.25,0,8,1,0
592773,Ryne Stanek,121,New York Mets,33,65,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
592885,Christian Yelich,158,Milwaukee Brewers,33,150,88,21,0,29,167,64,151,0.264,573,0.343,0.452,0.795,16,644,259,103
593428,Xander Bogaerts,135,San Diego Padres,32,136,63,30,0,11,94,48,129,0.263,491,0.328,0.391,0.719,20,552,192,53
593871,Jorge Polanco,136,Seattle Mariners,31,138,64,30,0,26,82,42,125,0.265,471,0.326,0.495,0.821,6,524,233,78
595453,Chad Wallach,108,Los Angeles Angels,33,1,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
595751,Jorge Alfaro,120,Washington Nationals,32,14,3,2,0,0,14,0,10,0.256,39,0.256,0.308,0.564,1,39,12,3
595777,Jurickson Profar,144,Atlanta Braves,32,80,56,16,1,14,59,48,78,0.245,318,0.353,0.434,0.787,9,371,138,43
595879,Javier Báez,116,Detroit Tigers,32,126,55,17,3,12,109,10,107,0.257,417,0.282,0.398,0.68,5,437,166,57
595928,John Curtiss,109,Arizona Diamondbacks,32,30,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
595978,Austin Hedges,114,Cleveland Guardians,32,70,13,3,0,5,43,18,25,0.161,155,0.25,0.277,0.527,1,180,43,10
596019,Francisco Lindor,121,New York Mets,31,160,117,35,0,31,131,65,172,0.267,644,0.346,0.466,0.812,31,732,300,86
596103,Austin Slater,147,New York Yankees,32,65,22,6,1,5,51,11,32,0.216,148,0.27,0.372,0.642,1,160,55,13
596115,Trevor Story,111,Boston Red Sox,32,157,91,29,0,25,176,33,161,0.263,612,0.308,0.433,0.741,31,654,265,96
596117,Garrett Stubbs,143,Philadelphia Phillies,32,5,2,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0,1,0,0
596142,Gary Sánchez,110,Baltimore Orioles,32,30,13,2,0,5,27,4,21,0.231,91,0.297,0.418,0.715,0,101,38,24
596146,Max Kepler,143,Philadelphia Phillies,32,127,58,19,0,18,93,48,90,0.216,417,0.3,0.391,0.691,3,474,163,52
600869,Jeimer Candelario,113,Cincinnati Reds,31,22,3,2,0,2,29,9,9,0.113,80,0.198,0.213,0.411,0,91,17,10
602104,Ramón Urías,117,Houston Astros,31,112,33,17,0,11,88,27,85,0.241,352,0.292,0.384,0.676,3,391,135,44
605113,Nick Ahmed,140,Texas Rangers,35,5,1,0,0,0,3,1,0,0.0,9,0.1,0.0,0.1,1,10,0,0
605131,Austin Barnes,119,Los Angeles Dodgers,35,13,4,3,0,0,14,1,9,0.214,42,0.233,0.286,0.519,0,44,12,2
605137,Josh Bell,120,Washington Nationals,32,140,54,16,1,22,88,57,111,0.237,468,0.325,0.417,0.742,0,533,195,63
605141,Mookie Betts,119,Los Angeles Dodgers,32,150,95,23,2,20,68,61,152,0.258,589,0.326,0.406,0.732,8,663,239,82
605154,John Brebbia,116,Detroit Tigers,35,19,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0
605170,Victor Caratini,117,Houston Astros,31,114,35,14,0,12,65,23,89,0.259,344,0.324,0.404,0.728,1,386,139,46
605204,J.D. Davis,108,Los Angeles Angels,32,5,0,0,0,0,3,0,1,0.111,9,0.111,0.111,0.222,0,9,1,0
605244,Aramis Garcia,109,Arizona Diamondbacks,32,2,0,0,0,0,3,0,0,0.0,4,0.0,0.0,0.0,0,4,0,0
605353,Vimael Machín,110,Baltimore Orioles,31,4,1,0,0,1,2,1,1,0.091,11,0.167,0.364,0.531,0,12,4,1
605361,Nick Martini,115,Colorado Rockies,35,43,9,4,0,1,18,9,23,0.225,102,0.288,0.294,0.582,0,111,30,4
606115,Orlando Arcia,115,Colorado Rockies,30,76,13,7,1,3,47,10,41,0.202,203,0.238,0.291,0.529,0,214,59,13
606192,Teoscar Hernández,119,Los Angeles Dodgers,32,134,65,29,1,25,134,26,126,0.247,511,0.284,0.454,0.738,5,546,232,89
606466,Ketel Marte,109,Arizona Diamondbacks,31,126,87,28,0,28,83,64,136,0.283,480,0.376,0.517,0.893,4,556,248,72
